,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,posting_month_name,is_senior,is_remote_friendly,is_llm_role,salary_tier,python_skill,cpp_skill,sql_skill,data_analysis_skill,cybersecurity_skill,statistics_skill,math_skill,nlp_skill,cv_skill,deep_learning_skill,ros_skill,cuda_skill,research_skill,comm_skill,leadership_skill
1239,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),5,Bootcamp/Self-taught,204000.0,141000,270000,Seattle,USA,On-site,Enterprise (5000+),Retail,TensorFlow|Neural Networks|CUDA|PyTorch|Linux|Research|Problem Solving,8.7,89,22.2,8.8,2026,1,January,No,No,No,Senior ($200-300k),No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
1240,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),9,PhD,125000.0,125000,240000,Sydney,Australia,Hybrid,Startup (1-50),Healthcare,C++|ROS|Control Systems|Statistics|Agile|Communication,9.1,76,28.9,6.8,2025,11,November,No,Yes,No,Mid ($100-150k),No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No
1241,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),4,Bootcamp/Self-taught,230000.0,140000,270000,Los Angeles,USA,Hybrid,SME (51-500),Finance,Storage|Kubernetes|Cloud|Distributed Systems|CUDA|Networking|SQL|Problem Solving|Communication,13.2,85,23.2,9.1,2025,9,September,Yes,Yes,No,Senior ($200-300k),No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No
1242,ML Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,293000.0,120000,280000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Retail,TensorFlow|Kubernetes|PyTorch|SQL|Communication|Problem Solving,14.3,97,45.5,6.3,2026,2,February,No,Yes,No,Senior ($200-300k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1243,AI Research Scientist,Research,Entry (0-2 yrs),10,Master's,115000.0,115000,280000,Tokyo,Japan,Fully Remote,Startup (1-50),Technology,Research|Mathematics|Publishing|Agile|Research,17.1,88,10.5,9.8,2026,1,January,No,Yes,No,Mid ($100-150k),No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
1244,ML Engineer,AI Engineering,Mid (3-5 yrs),9,Master's,203000.0,120000,280000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Energy,PyTorch|Kubernetes|MLOps|TensorFlow|SQL|Python|Leadership,15.5,97,25.2,7.6,2025,7,July,No,Yes,No,Senior ($200-300k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1245,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,150000.0,150000,295000,Singapore,Singapore,Fully Remote,Startup (1-50),Government,Deployment|Python|Diffusion Models|GenAI APIs|Fine-tuning|LLMs|Leadership|Problem Solving|Communication,12.3,95,53.4,8.5,2025,2,February,No,Yes,Yes,Mid ($100-150k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
1246,Generative AI Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,202000.0,150000,295000,Sydney,Australia,Hybrid,SME (51-500),Education,Diffusion Models|Deployment|LLMs|GenAI APIs|Leadership|SQL|Communication,8.9,95,43.8,9.1,2025,9,September,Yes,Yes,Yes,Senior ($200-300k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
1247,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,155000,290000,Beijing,China,Hybrid,Big Tech (FAANG+),Education,AutoGen|Planning Systems|Python|Tool Use|Statistics|Research,12.3,96,86.1,9.2,2025,1,January,No,Yes,Yes,Upper-Mid ($150-200k),Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
1248,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),3,Associate's,237000.0,125000,240000,Los Angeles,USA,Hybrid,Big Tech (FAANG+),Manufacturing,Simulation|C++|ROS|Git|Cloud,13.8,76,19.3,9.6,2025,6,June,Yes,Yes,No,Senior ($200-300k),No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1249,LLM Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,250000.0,160000,300000,Singapore,Singapore,Hybrid,Startup (1-50),Research,Prompt Engineering|RAG|Python|Vector DBs|LLM APIs|SQL,4.8,98,58.4,8.4,2026,2,February,Yes,Yes,Yes,Senior ($200-300k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1250,Robotics Engineer (AI),Robotics,Lead (10+ yrs),3,Bachelor's,265000.0,125000,240000,Remote,Global,Hybrid,Mid-size (501-5000),Manufacturing,Control Systems|Python|ROS|Computer Vision|Linux,8.6,76,17.7,9.2,2025,5,May,Yes,Yes,No,Senior ($200-300k),Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
1251,AI Research Scientist,Research,Lead (10+ yrs),6,Associate's,115000.0,115000,280000,Bangalore,India,Hybrid,Startup (1-50),Consulting,PyTorch|Publishing|Deep Learning|Research|Git,11.8,88,27.2,6.1,2026,3,March,Yes,Yes,No,Mid ($100-150k),No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No
1252,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,324000.0,141000,270000,San Francisco,USA,Hybrid,SME (51-500),Research,TensorFlow|GPU Computing|Neural Networks|PyTorch|Research,10.0,89,22.4,7.2,2026,3,March,Yes,Yes,No,Elite (>$300k),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1253,Senior ML Engineer,AI Engineering,Lead (10+ yrs),11,Associate's,228000.0,180000,312000,Berlin,Germany,On-site,Mid-size (501-5000),Manufacturing,System Design|Python|MLOps|Distributed Systems|PyTorch|LLM Fine-tuning|Agile|Problem Solving,11.3,96,19.8,7.4,2026,3,March,Yes,No,No,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1254,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),7,PhD,155000.0,125000,240000,Amsterdam,Netherlands,On-site,Mid-size (501-5000),Education,Simulation|C++|Computer Vision|Control Systems|Cloud,17.8,76,25.7,8.0,2025,1,January,No,No,No,Upper-Mid ($150-200k),No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1255,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),7,Associate's,239000.0,160000,300000,Zurich,Switzerland,Hybrid,Enterprise (5000+),Research,PyTorch|Vision-Language Models|Python|APIs|Fine-tuning|Agile|Problem Solving|Communication,14.0,90,13.4,8.0,2025,12,December,Yes,Yes,No,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
1256,MLOps Engineer,ML Operations,Senior (6-9 yrs),7,Bachelor's,152000.0,130000,260000,Toronto,Canada,Fully Remote,Startup (1-50),Healthcare,CI/CD|Cloud|Kubernetes|Python|Monitoring|Communication|Agile,15.6,93,70.4,8.2,2026,2,February,Yes,Yes,No,Upper-Mid ($150-200k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
1257,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,284000.0,145000,290000,Remote,Global,Hybrid,SME (51-500),Healthcare,Transformers|Hugging Face|Python|Cloud,9.9,91,23.0,6.1,2025,12,December,Yes,Yes,No,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1258,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,348000.0,155000,290000,San Francisco,USA,Fully Remote,Mid-size (501-5000),Healthcare,AutoGen|LangChain|APIs|Git,14.0,96,71.3,8.6,2026,1,January,Yes,Yes,Yes,Elite (>$300k),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1259,AI Compliance Manager,Governance,Senior (6-9 yrs),4,Master's,234000.0,100000,200000,Remote,Global,Fully Remote,Big Tech (FAANG+),Retail,Risk Management|Auditing|Documentation|Problem Solving|SQL,9.7,68,13.9,9.4,2026,1,January,Yes,Yes,No,Senior ($200-300k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1260,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,PhD,154000.0,125000,240000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Finance,Computer Vision|Python|Control Systems|C++|Simulation|Agile|Statistics,15.6,76,29.4,9.0,2026,3,March,No,Yes,No,Upper-Mid ($150-200k),Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
1261,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bachelor's,180000.0,180000,312000,Bangalore,India,On-site,SME (51-500),Education,System Design|Distributed Systems|PyTorch|LLM Fine-tuning|MLOps|SQL|Cloud|Linux,16.5,96,45.3,6.8,2026,2,February,Yes,No,No,Upper-Mid ($150-200k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1262,Data Scientist,Data Science,Senior (6-9 yrs),5,Bootcamp/Self-taught,148000.0,138000,195000,Austin,USA,Hybrid,Startup (1-50),Retail,Scikit-learn|SQL|Python|ML Algorithms|SQL|Leadership,6.6,92,72.2,7.7,2025,10,October,Yes,Yes,No,Mid ($100-150k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1263,RAG Engineer,AI Engineering,Mid (3-5 yrs),5,Bachelor's,256000.0,145000,280000,New York,USA,Hybrid,Enterprise (5000+),Retail,Python|Vector DBs|LLMs|LangChain|Research|SQL,8.0,94,67.6,9.1,2026,1,January,No,Yes,Yes,Senior ($200-300k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
1264,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,207000.0,160000,300000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Media,PyTorch|Vision-Language Models|Fine-tuning|Leadership|SQL|Agile,17.4,90,21.4,8.5,2025,6,June,No,Yes,No,Senior ($200-300k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1265,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,237000.0,145000,280000,London,UK,Hybrid,Enterprise (5000+),Healthcare,Search Systems|Vector DBs|LangChain|Python|Agile,8.4,94,47.2,7.8,2026,1,January,Yes,Yes,Yes,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1266,Data Scientist,Data Science,Entry (0-2 yrs),3,PhD,138000.0,138000,195000,Toronto,Canada,Hybrid,Mid-size (501-5000),Energy,Data Visualization|Statistics|SQL|Cloud,9.4,92,21.2,6.1,2026,1,January,No,Yes,No,Mid ($100-150k),No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
1267,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,160000.0,160000,300000,Bangalore,India,Fully Remote,Enterprise (5000+),Manufacturing,Python|APIs|Fine-tuning|PyTorch|Research|Linux|Cloud,17.1,90,10.3,6.6,2025,7,July,Yes,Yes,No,Upper-Mid ($150-200k),Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1268,Senior Data Scientist,Data Science,Entry (0-2 yrs),7,Associate's,157000.0,157000,218000,Beijing,China,Hybrid,Startup (1-50),Automotive,Python|Deep Learning|Advanced Statistics|ML|Git|Statistics|Research,6.0,90,17.1,8.9,2025,10,October,No,Yes,No,Upper-Mid ($150-200k),Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
1269,AI Security Engineer,Security,Entry (0-2 yrs),8,Bootcamp/Self-taught,140000.0,140000,260000,Zurich,Switzerland,On-site,Enterprise (5000+),Technology,Risk Analysis|Cybersecurity|ML Security|Red Teaming|Python|Agile|Statistics,17.9,80,5.1,8.9,2025,9,September,No,No,No,Mid ($100-150k),Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
1270,NLP Engineer,AI Engineering,Entry (0-2 yrs),7,Master's,148000.0,145000,290000,Tokyo,Japan,Hybrid,Enterprise (5000+),Automotive,Python|Transformers|BERT|LLMs|Hugging Face|Cloud|SQL,3.3,91,15.6,9.0,2026,2,February,No,Yes,No,Mid ($100-150k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1271,Prompt Engineer,AI Engineering,Senior (6-9 yrs),2,Bachelor's,160000.0,90000,200000,Zurich,Switzerland,Hybrid,Mid-size (501-5000),Media,NLP|Testing|Prompt Design|Documentation|Communication,6.1,82,6.8,9.3,2025,4,April,Yes,Yes,Yes,Upper-Mid ($150-200k),No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No
1272,NLP Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,145000.0,145000,290000,Berlin,Germany,On-site,Enterprise (5000+),Automotive,Python|Text Processing|Transformers|BERT|Leadership|Linux|Statistics,8.4,91,69.0,8.6,2025,11,November,No,No,No,Mid ($100-150k),Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
1273,LLM Engineer,AI Engineering,Lead (10+ yrs),2,Master's,249000.0,160000,300000,Dubai,UAE,On-site,Startup (1-50),Energy,Prompt Engineering|Vector DBs|Python|Fine-tuning|Research|Communication|Cloud,8.2,98,58.3,7.2,2026,2,February,Yes,No,Yes,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
1274,AI Research Scientist,Research,Entry (0-2 yrs),8,PhD,142000.0,115000,280000,New York,USA,Hybrid,Startup (1-50),Automotive,Python|Deep Learning|Publishing|Git|Cloud,11.7,88,24.9,9.0,2026,3,March,No,Yes,No,Mid ($100-150k),Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
1275,AI Product Manager,Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,144000.0,140000,260000,Boston,USA,Fully Remote,SME (51-500),Retail,Product Strategy|Data Analysis|Stakeholder Mgmt|Agile|Statistics,12.2,85,16.8,8.3,2025,7,July,No,Yes,No,Mid ($100-150k),No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1276,Data Scientist,Data Science,Lead (10+ yrs),3,Bootcamp/Self-taught,138000.0,138000,195000,Beijing,China,Fully Remote,SME (51-500),Healthcare,Scikit-learn|Python|ML Algorithms|Data Visualization|Statistics|SQL|Statistics|Cloud|Git,8.4,92,42.9,9.0,2026,1,January,Yes,Yes,No,Mid ($100-150k),Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
1277,Data Engineer (AI),Data Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,130000.0,130000,220000,Singapore,Singapore,Hybrid,Enterprise (5000+),Retail,Airflow|Feature Stores|SQL|Python|ETL|dbt|Spark|Agile|Cloud|Git,11.9,88,14.5,7.9,2025,4,April,No,Yes,No,Mid ($100-150k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1278,AI Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,100000.0,100000,250000,Paris,France,On-site,Startup (1-50),Media,Cloud (AWS/GCP/Azure)|LLM Integration|Docker|Python|PyTorch|Agile,14.0,95,87.3,8.8,2025,7,July,No,No,No,Entry (<$100k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1279,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),9,Bootcamp/Self-taught,176000.0,145000,280000,Remote,Global,On-site,Startup (1-50),Media,Python|OpenCV|CNNs|PyTorch|CUDA|Image Processing|Agile,7.8,87,28.0,6.9,2026,3,March,Yes,No,No,Upper-Mid ($150-200k),Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1280,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),6,Master's,309000.0,180000,312000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Technology,MLOps|Python|Distributed Systems|PyTorch|Communication|Agile|Git,8.5,96,69.2,8.6,2026,1,January,No,Yes,No,Elite (>$300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
1281,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),10,Associate's,125000.0,125000,240000,Zurich,Switzerland,Hybrid,SME (51-500),Finance,Control Systems|Python|ROS|Leadership,13.8,76,29.7,7.5,2025,8,August,No,Yes,No,Mid ($100-150k),Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes
1282,AI Product Manager,Product,Senior (6-9 yrs),6,Associate's,252000.0,140000,260000,Zurich,Switzerland,Hybrid,Big Tech (FAANG+),Finance,Data Analysis|Agile|Stakeholder Mgmt|Product Strategy|AI Literacy|Linux,9.1,85,18.7,7.6,2025,7,July,Yes,Yes,No,Senior ($200-300k),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1283,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),5,Bachelor's,130000.0,130000,220000,Dubai,UAE,On-site,Startup (1-50),Government,Feature Stores|ETL|SQL|Airflow|Git,8.9,88,19.9,9.7,2025,6,June,No,No,No,Mid ($100-150k),No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1284,AI Solutions Architect,Architecture,Entry (0-2 yrs),15,Bootcamp/Self-taught,180000.0,180000,320000,Chicago,USA,On-site,Enterprise (5000+),Research,Cloud|Python|System Design|Leadership|ML|Enterprise Architecture|Leadership|Linux,15.6,84,21.1,6.0,2025,8,August,No,No,No,Upper-Mid ($150-200k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
1285,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,130000.0,130000,220000,Los Angeles,USA,Hybrid,SME (51-500),Manufacturing,Airflow|Python|Spark|Feature Stores|Problem Solving|Leadership,8.4,88,26.2,7.2,2026,1,January,No,Yes,No,Mid ($100-150k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
1286,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,267000.0,145000,290000,Remote,Global,Hybrid,SME (51-500),Healthcare,BERT|LLMs|Transformers|Text Processing|Problem Solving|Leadership|Git,4.9,91,68.5,8.3,2025,6,June,Yes,Yes,No,Senior ($200-300k),No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
1287,AI Compliance Manager,Governance,Lead (10+ yrs),5,PhD,153000.0,100000,200000,Toronto,Canada,Fully Remote,Startup (1-50),Finance,Auditing|EU AI Act|Documentation|Risk Management|Cloud|Linux,17.9,68,22.7,7.5,2025,12,December,Yes,Yes,No,Upper-Mid ($150-200k),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1288,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,PhD,175000.0,125000,240000,Sydney,Australia,On-site,SME (51-500),Energy,C++|Python|ROS|Control Systems|Simulation|SQL,16.9,76,25.0,8.3,2026,3,March,Yes,No,No,Upper-Mid ($150-200k),Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
1289,AI Product Manager,Product,Lead (10+ yrs),10,PhD,140000.0,140000,260000,Beijing,China,Hybrid,Startup (1-50),Education,Data Analysis|Agile|Product Strategy|AI Literacy|Stakeholder Mgmt|Problem Solving|Linux|Git,15.8,85,9.7,8.5,2026,1,January,Yes,Yes,No,Mid ($100-150k),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1290,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,127000.0,90000,200000,Sydney,Australia,On-site,Big Tech (FAANG+),Consulting,LLM APIs|NLP|Testing|Prompt Design|Documentation|Python|Research,5.1,82,5.3,9.5,2025,11,November,No,No,Yes,Mid ($100-150k),Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No
1291,AI Research Scientist,Research,Entry (0-2 yrs),7,Associate's,115000.0,115000,280000,Chicago,USA,Fully Remote,Mid-size (501-5000),Retail,Deep Learning|PyTorch|Mathematics|Communication|Cloud|Statistics,8.9,88,18.6,8.5,2025,5,May,No,Yes,No,Mid ($100-150k),No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No
1292,AI Research Scientist,Research,Senior (6-9 yrs),4,Master's,258000.0,115000,280000,Paris,France,Hybrid,Big Tech (FAANG+),Retail,Publishing|Research|PyTorch|Deep Learning|Problem Solving,11.5,88,27.4,6.3,2026,3,March,Yes,Yes,No,Senior ($200-300k),No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No
1293,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,PhD,240000.0,90000,200000,Seattle,USA,On-site,Mid-size (501-5000),Education,Prompt Design|Python|NLP|LLM APIs|Documentation|Leadership|Git|Communication,5.2,82,20.9,7.1,2025,2,February,Yes,No,Yes,Senior ($200-300k),Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes
1294,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,160000.0,160000,300000,Beijing,China,Fully Remote,Startup (1-50),Healthcare,Python|Vision-Language Models|APIs|Statistics|Agile,13.9,90,9.4,8.4,2025,8,August,No,Yes,No,Upper-Mid ($150-200k),Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1295,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Associate's,239000.0,160000,300000,Sydney,Australia,Fully Remote,Enterprise (5000+),Consulting,LLM APIs|Vector DBs|RAG|Python|Prompt Engineering|Git,8.5,98,29.0,8.6,2026,1,January,Yes,Yes,Yes,Senior ($200-300k),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1296,MLOps Engineer,ML Operations,Mid (3-5 yrs),6,PhD,182000.0,130000,260000,Austin,USA,Hybrid,Mid-size (501-5000),Retail,MLflow|Monitoring|Kubernetes|Docker|Communication|Problem Solving,13.4,93,31.8,6.9,2025,6,June,No,Yes,No,Upper-Mid ($150-200k),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
1297,Data Scientist,Data Science,Lead (10+ yrs),2,Associate's,182000.0,138000,195000,Dubai,UAE,Hybrid,Enterprise (5000+),Media,SQL|ML Algorithms|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Linux,3.1,92,34.6,7.3,2026,3,March,Yes,Yes,No,Upper-Mid ($150-200k),Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
1298,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),5,Associate's,213000.0,130000,220000,Chicago,USA,Hybrid,Big Tech (FAANG+),Automotive,Spark|dbt|Airflow|Cloud|Agile|Statistics,9.0,88,26.5,7.5,2025,8,August,Yes,Yes,No,Senior ($200-300k),No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1299,Data Scientist,Data Science,Mid (3-5 yrs),6,Bachelor's,140000.0,138000,195000,Tokyo,Japan,Hybrid,Big Tech (FAANG+),Consulting,SQL|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Cloud,9.7,92,46.4,8.2,2026,2,February,No,Yes,No,Mid ($100-150k),Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
1300,AI Solutions Architect,Architecture,Entry (0-2 yrs),6,Bootcamp/Self-taught,246000.0,180000,320000,San Francisco,USA,Fully Remote,Enterprise (5000+),Automotive,Leadership|System Design|Enterprise Architecture|Cloud|ML|Python|SQL,10.6,84,28.8,8.7,2026,1,January,No,Yes,No,Senior ($200-300k),Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1301,AI Product Manager,Product,Senior (6-9 yrs),6,Bootcamp/Self-taught,190000.0,140000,260000,Sydney,Australia,On-site,Enterprise (5000+),Consulting,Stakeholder Mgmt|Product Strategy|Data Analysis|Leadership|Cloud|SQL,12.9,85,12.3,8.1,2026,1,January,Yes,No,No,Upper-Mid ($150-200k),No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1302,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,161000.0,141000,270000,Paris,France,Hybrid,SME (51-500),Education,Python|TensorFlow|GPU Computing|CUDA|PyTorch|Cloud|Communication,3.3,89,25.6,8.8,2025,3,March,Yes,Yes,No,Upper-Mid ($150-200k),Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
1303,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,Associate's,155000.0,125000,240000,Amsterdam,Netherlands,Fully Remote,Startup (1-50),Research,ROS|C++|Simulation|Computer Vision|Python|Control Systems|Communication|Leadership|Statistics,12.3,76,9.3,7.4,2026,3,March,Yes,Yes,No,Upper-Mid ($150-200k),Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
1304,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Associate's,180000.0,180000,312000,Amsterdam,Netherlands,On-site,SME (51-500),Automotive,Distributed Systems|MLOps|PyTorch|Leadership|Statistics,16.4,96,16.6,6.3,2026,2,February,Yes,No,No,Upper-Mid ($150-200k),No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
1305,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,Bachelor's,125000.0,125000,240000,Bangalore,India,Hybrid,Enterprise (5000+),Education,C++|Control Systems|Simulation|Research,11.8,76,16.9,9.4,2025,7,July,Yes,Yes,No,Mid ($100-150k),No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1306,Senior Data Scientist,Data Science,Lead (10+ yrs),9,Master's,261600.0,157000,218000,New York,USA,On-site,SME (51-500),Automotive,Leadership|Deep Learning|Causal Inference|Advanced Statistics|Problem Solving|Cloud|Communication,3.5,90,29.1,6.7,2025,11,November,Yes,No,No,Senior ($200-300k),No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes
1307,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Bootcamp/Self-taught,129000.0,90000,200000,Seattle,USA,Hybrid,Enterprise (5000+),Healthcare,Python|Documentation|Testing|LLM APIs|NLP|Prompt Design|Cloud,9.6,82,16.1,7.2,2025,10,October,No,Yes,Yes,Mid ($100-150k),Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
1308,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,PhD,125000.0,125000,240000,Beijing,China,Fully Remote,Enterprise (5000+),Manufacturing,Simulation|C++|Python|Computer Vision|Control Systems|Problem Solving,12.5,76,16.5,7.0,2026,1,January,Yes,Yes,No,Mid ($100-150k),Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1309,AI Compliance Manager,Governance,Lead (10+ yrs),10,Bootcamp/Self-taught,175000.0,100000,200000,London,UK,On-site,Enterprise (5000+),Manufacturing,EU AI Act|Documentation|Auditing|Legal Knowledge|Cloud|Research,14.0,68,13.8,7.1,2025,8,August,Yes,No,No,Upper-Mid ($150-200k),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1310,AI Compliance Manager,Governance,Entry (0-2 yrs),3,Associate's,100000.0,100000,200000,Los Angeles,USA,Hybrid,SME (51-500),Research,EU AI Act|Documentation|Legal Knowledge|Auditing|Risk Management|Cloud|Statistics,10.4,68,12.3,7.0,2025,6,June,No,Yes,No,Entry (<$100k),No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
